wavelength,molar abs,stdev
911,-1.89824422200522,0.00104051068855178
912,-1.77550280535663,0.000794226933136397
913,-1.57735047517,0.00106623347598025
914,-2.27088363082322,0.00077045553148481
915,-1.26881917317707,0.00098708562750682
916,-2.35053309687863,0.00122363215946506
917,-1.53302228009259,0.00103955924916257
918,-1.53372870551215,0.000935589014908108
919,-2.03493754069011,0.00127625427534703
920,-1.34228741681133,0.000872523923504244
921,-1.897007977521,0.00103016604184682
922,-2.43000595657915,0.000946414014127241
923,-1.37672565601493,0.000894658339938264
924,-0.724165174696185,0.000933081501324075
925,-0.774851198549629,0.00103242369531478
926,-2.28306946931063,0.000960000987105185
927,-1.43094380696615,0.00088999429757188
928,-1.94045314082393,0.000807599430742371
929,-1.26934899224178,0.0011663744899772
930,-1.03393272117333,0.00160075533693712
931,-0.308610421639925,0.00129042813182776
932,-1.57487798620156,0.00111096140437423
933,-1.84261322021485,0.00119148086095353
934,-1.65417423954718,0.000831936411086559
935,-1.07472878915293,0.000903205606549387
936,-0.801342151783149,0.000859569045397226
937,0.339181688096778,0.00135020885044122
938,-1.38149402759693,0.0014595891166465
939,-1.59041934543185,0.000887325151985459
940,-1.25998885543259,0.00114369688119162
941,-0.857856185347964,0.00122795336066293
942,-0.358766626428666,0.00165306286911407
943,-0.262692769368481,0.00159288164633097
944.000000000001,-0.637451454445185,0.00128436953805658
945,-0.56645569977937,0.00167877887945622
946,-0.450778537326407,0.00123840843413958
947,0.474815368652334,0.00126014411770254
948,-0.64239643238211,0.00155298944693408
949,-1.81435620343244,0.00169729595354768
950,-0.41651690447774,0.00153310969851665
951,-0.0152672661675553,0.00202746763567488
952,-1.10528168854893,0.00163037144334486
953,-0.97865493209274,0.002216046916459
954,-0.996138961226851,0.00179846693092744
955,-0.699087072301814,0.00200454265312028
956,-0.897592615198223,0.00139005809651376
957,-1.32233089870878,0.00160348021436801
958,-0.153550042046444,0.00212130098050662
959,-1.07278611924915,0.00254153901148287
960,-1.27817930998626,0.00245529041571175
961,-1.93533155653211,0.00214194487165275
962,-2.02699025472007,0.003265380859375
963,-1.82248009575737,0.0031630994956046
964,-0.486982840078851,0.00186853202191228
965,-2.36236572265626,0.00150965650245541
966,-3.69715655291522,0.00223716953224015
967,0.383333276819297,0.0025465268675291
968,-2.21542923538774,0.00229709400702881
969,-1.96482481779878,0.00289217456318061
970,-2.77279889142074,0.00351866484720244
971,-1.32603963216148,0.00229014040594612
972,-2.29914064760563,0.00258162297297495
973,-1.71492682562933,0.00254021031771453
974,-1.13954332139759,0.0027078224886332
975,-1.60507767288774,0.00280678778297761
976,-2.59495629204644,0.00248928800065483
977,-1.50087992350263,0.00265323095694189
978,-1.4162854795103,0.00313990139572558
979,-2.06813953540944,0.00397103938955399
980,-1.78892488832826,0.00436177229509348
981,-4.18335384792752,0.00356801260279533
982,0.130432976616741,0.00266906710366702
983,-2.82560419153285,0.00379505440740197
984,0.385629159432852,0.00336732124186919
985,-4.65683548538774,0.00475898123231215
986,-3.48611195882163,0.00468809998169308
987,-6.8188504819517,0.00414556334765004
988,-2.85492084644459,0.00320252866543814
989,-3.19647753680196,0.00382079590623441
990,-2.83001935040511,0.00484259253177653
991,-0.770965858742037,0.00587477250368901
992,-1.00585231074581,0.00438222220894504
993,-0.492104424370667,0.00383879109852838
994,-4.8544579965097,0.00366947704500118
995,-3.92692142062718,0.00411127393963189
996,-1.25151175039785,0.00373731324788218
997,-5.07945449263963,0.00466529833652294
998,1.53975168863932,0.00561855052385989
999,-2.27741806595415,0.00486293561695364
1000,-4.23139077645763,0.00404020924771051
1001,-5.18382884837963,0.00383994331502427
1002,-2.6369886045103,0.00562434907961707
1003,-2.31097327338326,0.00599699529275715
1004,-6.32346965648511,0.00657637876950481
1005,-2.0902153297707,0.00485152712331458
1006,-3.22261527732567,0.00468223594092058
1007,-1.61390799063226,0.00682339198274414
1008,1.32499836109303,0.00633414370806622
1009,1.59326341417101,0.00633017259602024
1010,1.21620884648074,0.00585985181775723
1011,-1.17027282714844,0.00610076842470955
1012,1.49312761094835,0.0069244647036073
1013,-5.09499585186993,0.0077797680864606
1014,0.485941569010408,0.0065271956074841
1015,0.459980434841556,0.00718026149144749
1016,-2.45243496365018,0.00683866174093228
1017,-0.628621136700667,0.00500264932061674
1018,-5.85864173041452,0.00506352747392212
1019,-8.373163011339,0.00487947349824187
1020,-2.55416022406685,0.00471296545760514
1021,-0.492634243435333,0.00588633375421359
1022,1.2435828314887,0.00851675568519797
1023,-3.16680766918041,0.0107982214434535
1024,-2.47627682156033,0.00615744606249995
1025,-6.75597861961081,0.00744366208624312
1026,9.84113340024596,0.00969114511884552
1027,-11.1465892085323,0.00829269913294863
1028,-5.13172997368707,0.00789668502005456
1029,-4.95053185356989,0.00753184709516717
1030,6.44128446225767,0.00675811061311837
1031,-5.32917587845415,0.00616031916952617
1032,-6.12796642162181,0.0108455539818829
1033,5.15188146520544,0.00742110700147301
1034,-4.91362112539785,0.00660943391561741
1035,-2.68520213939526,0.00910815511815913
1036,4.66444792570891,0.0125147375013596
1037,-9.87096150716148,0.00737541110299222
1038,-2.86410437689889,0.0093088118271089
1039,0.619102760597519,0.0100140446146548
1040,7.53306494818793,0.0120584215770376
1041,-4.28437268292463,0.0104280846324913
1042,1.38062936288339,0.0130563886300009
1043,4.31017557779948,0.0175123042039184
1044,-5.91285988136574,0.0194371819178814
1045,-7.83151132089122,0.0155889572239411
1046,-3.36743248833552,0.00973907676780191
1047,-7.66868026168259,0.0113666405824789
1048,-12.5015131632487,0.0136104292871797
1049,0.468810752586074,0.0137077949595994
1050,-15.4730916906286,0.0128095330315376
1051,-7.37816280788844,0.0130364007078577
1052,-13.5618577180086,0.0194153206185416
1053,5.63595948395906,0.0199292636708137
1054,-5.9241626880787,0.012949525763323
1055,10.1339467366537,0.0148525011467335
1056,-1.14766721372252,0.0209413746906677
1057,1.11713268138745,0.0192104700131681
1058,-3.35648289433233,0.0179169114414025
1059,-6.38704794424552,0.0202298168807291
1060,-3.59348862259478,0.0245382583228924
1061,-3.85892797399452,0.0219074553458736
1062,-5.63470487241393,0.0224642543831494
1063,-4.1621610853407,0.0291382628600789
1064,-24.5142774228697,0.0211980993714453
1065,-19.650185196488,0.0262079019394765
1066,-15.8377838134766,0.0241736206923566
1067,-14.9056554723669,0.0221179818698275
1068,-21.8305672539605,0.0185514748452274
1069,-3.63640396683304,0.0198186706897469
1070,13.2406291255244,0.0191319660141261
1071,-22.4568133884006,0.0359434371687878
1072,-4.32958390977648,0.0323189077019002
1073,-8.58297136094837,0.0333392773732648
1074,-9.53364336932148,0.0295238602692011
1075,5.2484851413303,0.0388283386838625
1076,-17.753256338614,0.0353144160738288
1077,-13.3271478723597,0.0286014675710854
1078,-7.74956597222222,0.0246763257197135
1079,-33.8175469857674,0.0289206185585763
1080,7.66410686351635,0.0285983414429145
1081,17.0286588315611,0.0265928431713802
1082,-22.8879095006872,0.0289226794592102
1083,6.13328297932943,0.0293289009524062
1084,13.4884078414352,0.0323419528038016
1085,0.326112817834926,0.0358687364912232
1086,-41.2652135778356,0.0315876835735076
1087,-15.7538957949038,0.0309572815508907
1088,5.2838064123083,0.0253477468102458
1089,9.48138625533493,0.0427650478269733
1090,-18.2821923715097,0.0698327546137439
1091,0.0324773788452149,0.0337073247041129
1092,-0.0752973556518555,0.045145555965673
1093,0.00305986404418946,0.0384449785602146
1094,0.022918701171875,0.0423547045061695
1095,-0.0126194953918457,0.0414126121383609
1096,-0.124916076660156,0.0604266542093837
1097,-0.0560355186462403,0.080468690742545
1098,0.000766277313232422,0.045658866123285
1099,0.0120997428894043,0.0489731732326196
1100,-0.0628619194030762,0.0608199330381146
